-691.9,3.248238960604223e-301
-691.8,3.589859234220138e-301
-691.7,3.9674080256450505e-301
-691.6,4.3846639700829325e-301
-691.5,4.845803105269879e-301
-691.4,5.355440666665057e-301
-691.3,5.918677278278015e-301
-691.2,6.541150001427394e-301
-691.1,7.229088752348202e-301
-691.,7.98937865328318e-301
-690.9,8.829628941103155e-301
-690.8,9.758249123106505e-301
-690.7,1.0784533142193517e-300
-690.6,1.191875239377553e-300
-690.5,1.3172258525345526e-300
-690.4,1.455759704758622e-300
-690.3,1.6088632894056566e-300
-690.2,1.7780689186104945e-300
-690.1,1.9650700591825786e-300
-690.,2.1717382813898268e-300
-689.9,2.400141990263679e-300
-689.8,2.6525671268916825e-300
-689.7,2.931540046883897e-300
-689.6,3.239852804990277e-300
-689.5,3.580591098921148e-300
-689.4,3.957165152048267e-300
-689.3,4.3733438440662426e-300
-689.2,4.8332924312067315e-300
-689.1,5.341614233524944e-300
-689.,5.9033967064708435e-300
-688.9,6.524262357855285e-300
-688.8,7.210425019797479e-300
-688.7,7.968752038844474e-300
-688.6,8.806833006687137e-300
-688.5,9.73305571933956e-300
-688.4,1.075669012502418e-299
-688.3,1.1887981100928495e-299
-688.2,1.31382509873779e-299
-688.1,1.4520012905629046e-299
-688.,1.604709599338467e-299
-687.9,1.7734783811457385e-299
-687.8,1.9599967306781938e-299
-687.7,2.16613138626869e-299
-687.6,2.393945412835098e-299
-687.5,2.645718849726011e-299
-687.4,2.9239715301218086e-299
-687.3,3.231488300371848e-299
-687.2,3.571346891672345e-299
-687.1,3.9469487230362256e-299
-687.,4.3620529438355505e-299
-686.9,4.820814056633426e-299
-686.8,5.327823496841672e-299
-686.7,5.888155585348982e-299
-686.6,6.507418314032534e-299
-686.5,7.191809472421783e-299
-686.4,7.948178677261702e-299
-686.3,8.7840959257788e-299
-686.2,9.707927358756628e-299
-686.1,1.0728918991689005e-298
-686.,1.1857289252004458e-298
-685.9,1.3104331248526576e-298
-685.8,1.4482525796701843e-298
-685.7,1.600566633079377e-298
-685.6,1.7688996953216234e-298
-685.5,1.9549365002623764e-298
-685.4,2.1605389667746134e-298
-685.3,2.387764833448565e-298
-685.2,2.6388882531308563e-298
-685.1,2.9164225534117362e-298
-685.,3.223145390850647e-298
-684.9,3.5621265506977828e-298
-684.8,3.936758670336397e-298
-684.7,4.350791193937547e-298
-684.6,4.808367898159511e-298
-684.5,5.314068364454539e-298
-684.4,5.872953813061112e-298
-684.3,6.490617757396772e-298
-684.2,7.17324198581964e-298
-684.1,7.927658431047253e-298
-684.,8.76141754643084e-298
-683.9,9.68286387343328e-298
-683.8,1.0701219556604023e-297
-683.7,1.1826676641900067e-297
-683.6,1.3070499082112812e-297
-683.5,1.4445135470285854e-297
-683.4,1.596434362942328e-297
-683.3,1.7643328305405245e-297
-683.2,1.9498893341193e-297
-683.1,2.154960985534589e-297
-683.,2.3816002108005187e-297
-682.9,2.6320752914596247e-297
-682.8,2.908893066306728e-297
-682.7,3.214824020673799e-297
-682.6,3.5529300143797885e-297
-682.5,3.926594925850724e-297
-682.4,4.3395585191137227e-297
-682.3,4.7959538726120196e-297
-682.2,5.3003487444426014e-297
-682.1,5.85779128801687e-297
-682.,6.473860575673281e-297
-681.9,7.154722435910743e-297
-681.8,7.907191163072091e-297
-681.7,8.738797717091234e-297
-681.6,9.657865095875313e-297
-681.5,1.0673591634659515e-296
-681.4,1.1796143066041478e-296
-681.3,1.303675426204904e-296
-681.2,1.440784167651404e-296
-681.1,1.5923127613121963e-296
-681.,1.7597777562830093e-296
-680.9,1.944855198520441e-296
-680.8,2.1493974052730806e-296
-680.7,2.3754515036948492e-296
-680.6,2.6252799191826736e-296
-680.5,2.9013830184887437e-296
-680.4,3.2065241342323714e-296
-680.3,3.543757221261392e-296
-680.2,3.916457421658302e-296
-680.1,4.3283548442983877e-296
-680.,4.7835718970305354e-296
-679.9,5.286664545122223e-296
-679.8,5.842667908890837e-296
-679.7,6.457146656879424e-296
-679.6,7.136250698932694e-296
-679.5,7.886776736557606e-296
-679.4,8.716236286599227e-296
-679.3,9.632930859025361e-296
-679.2,1.0646035041227328e-295
-679.1,1.1765688320378988e-295
-679.,1.3003096562825466e-295
-678.9,1.4370644166164444e-295
-678.8,1.5882018006458769e-295
-678.7,1.755234442109041e-295
-678.6,1.93983405982369e-295
-678.5,2.143848188809807e-295
-678.4,2.369318671041803e-295
-678.3,2.618502090889102e-295
-678.2,2.8938923597706487e-295
-678.1,3.198245676059903e-295
-678.,3.5346081100426732e-295
-677.9,3.9063460900135797e-295
-677.8,4.317180094621623e-295
-677.7,4.771221888670456e-295
-677.6,5.273015675044674e-295
-677.5,5.827583574616535e-295
-677.4,6.440475889321666e-295
-677.3,7.1178266514458615e-295
-677.2,7.86641501508102e-295
-677.1,8.693733104181347e-295
-677.,9.608060996252968e-295
-676.9,1.0618549592155956e-294
-676.8,1.1735312201395059e-294
-676.7,1.2969525759518947e-294
-676.6,1.4333542690653641e-294
-676.5,1.584101453470653e-294
-676.4,1.7507028576571695e-294
-676.3,1.934825884474678e-294
-676.2,2.138313299061212e-294
-676.1,2.3632016718569005e-294
-676.,2.6117417612840555e-294
-675.9,2.8864210400948744e-294
-675.8,3.18998859083459e-294
-675.7,3.525482619583185e-294
-675.6,3.8962608633445764e-294
-675.5,4.306034195404839e-294
-675.4,4.7589037650008064e-294
-675.3,5.259402042999717e-294
-675.2,5.812538184390405e-294
-675.1,6.423848161592648e-294
-675.,7.09945017032607e-294
-674.9,7.846105862571754e-294
-674.8,8.671288019457344e-294
-674.7,9.583255341361164e-294
-674.6,1.0591135103765714e-293
-674.5,1.1705014506092238e-293
-674.4,1.2936041627787026e-293
-674.3,1.429653700204651e-293
-674.2,1.5800116923852769e-293
-674.1,1.746182972643734e-293
-674.,1.929830639004783e-293
-673.9,2.132792699039478e-293
-673.8,2.357100465262552e-293
-673.7,2.604998885190514e-293
-673.6,2.878969009532104e-293
-673.5,3.1817528233760056e-293
-673.4,3.5163806889003243e-293
-673.3,3.8862016742555376e-293
-673.2,4.294917072163721e-293
-673.1,4.746617443702061e-293
-673.,5.245823558010209e-293
-672.9,5.797531637669134e-293
-672.8,6.407263362575557e-293
-672.7,7.081121132769444e-293
-672.6,7.825849143307854e-293
-672.5,8.64890088243126e-293
-672.4,9.55851372858205e-293
-672.3,1.0563791392855946e-292
-672.2,1.1674795032001168e-292
-672.1,1.2902643943862035e-292
-672.,1.4259626853041525e-292
-671.9,1.5759324900592419e-292
-671.8,1.7416747568640534e-292
-671.7,1.924848290032451e-292
-671.6,2.127286351851553e-292
-671.5,2.351015010485629e-292
-671.4,2.59827341754809e-292
-671.3,2.8715362182832385e-292
-671.2,3.173538318647272e-292
-671.1,3.507302257167732e-292
-671.,3.8761684555229417e-292
-670.9,4.283828650606252e-292
-670.8,4.734362842669382e-292
-670.7,5.232280129335677e-292
-670.6,5.78256383416701e-292
-670.5,6.390721381437537e-292
-670.4,7.062839416289155e-292
-670.3,7.805644721921333e-292
-670.2,8.626571543497348e-292
-670.1,9.533835992572439e-292
-670.,1.0536518276694175e-291
-669.9,1.1644653577175207e-291
-669.8,1.2869332484559891e-291
-669.7,1.4222811996980517e-291
-669.6,1.5718638192320649e-291
-669.5,1.7371781801906343e-291
-669.4,1.9198788042623098e-291
-669.3,2.121794220700602e-291
-669.2,2.3449452668590742e-291
-669.1,2.5915653134118464e-291
-669.,2.8641226166764395e-291
-668.9,3.1653450217535986e-291
-668.8,3.498247263717684e-291
-668.7,3.866161140098144e-291
-668.6,4.2727688566307556e-291
-668.5,4.722139880007755e-291
-668.4,5.218771666469918e-291
-668.3,5.7676346738598676e-291
-668.2,6.374222107634068e-291
-668.1,7.044604898712192e-291
-668.,7.785492463390136e-291
-667.9,8.604299853436107e-291
-667.8,9.50922196842036e-291
-667.7,1.0509315573023291e-290
-667.6,1.1614589940185115e-290
-667.5,1.2836107027266855e-290
-667.4,1.4186092187842105e-290
-667.3,1.567805652714359e-290
-667.2,1.7326932125743604e-290
-667.1,1.9149221484842927e-290
-667.,2.1163162688838258e-290
-666.9,2.33889119382082e-290
-666.8,2.584874527954062e-290
-666.7,2.856728155169087e-290
-666.6,3.157172877940843e-290
-666.5,3.4892156480374943e-290
-666.4,3.856179661105602e-290
-666.3,4.261737616328814e-290
-666.2,4.7099484740352095e-290
-666.1,5.205298079138606e-290
-666.,5.752744056979149e-290
-665.9,6.357765430906018e-290
-665.8,7.026417458184177e-290
-665.7,7.76539223304346e-290
-665.6,8.58208566341034e-290
-665.5,9.484671491635274e-290
-665.4,1.0482183100056717e-289
-665.3,1.1584603920126981e-289
-665.2,1.280296734994832e-289
-665.1,1.4149467180235246e-289
-665.,1.5637579633862188e-289
-664.9,1.7282198240436918e-289
-664.8,1.9099782895749446e-289
-664.7,2.110852459793904e-289
-664.6,2.3328527509127216e-289
-664.5,2.5782010164615714e-289
-664.4,2.8493527843464674e-289
-664.3,3.14902183259766e-289
-664.2,3.4802073497718975e-289
-664.1,3.846223951841112e-289
-664.,4.250734855980884e-289
-663.9,4.697788543280656e-289
-663.8,5.19185927730286e-289
-663.7,5.737891884015848e-289
-663.6,6.341351241276746e-289
-663.5,7.008276973162129e-289
-663.4,7.745343896558187e-289
-663.3,8.55992882497102e-289
-663.2,9.460184398154562e-289
-663.1,1.0455120676473633e-288
-663.,1.1554695316610313e-288
-662.9,1.2769913231142895e-288
-662.8,1.4112936729408875e-288
-662.7,1.5597207241982916e-288
-662.6,1.723757984703879e-288
-662.5,1.9050471944954577e-288
-662.4,2.1054027569180296e-288
-662.3,2.3268298977821512e-288
-662.2,2.5715447343375312e-288
-662.1,2.8419964549204715e-288
-662.,3.140891831252265e-288
-661.9,3.4712223087214465e-288
-661.8,3.8362939457744376e-288
-661.7,4.239760502059198e-288
-661.6,4.685660006481739e-288
-661.5,5.178455171153886e-288
-661.4,5.723078055717856e-288
-661.3,6.3249794290564395e-288
-661.2,6.990183322419254e-288
-661.1,7.725347319955344e-288
-661.,8.537829190048485e-288
-660.9,9.435760524339162e-288
-660.8,1.0428128121426104e-287
-660.7,1.1524863929765918e-287
-660.6,1.2736944449956605e-287
-660.5,1.4076500591237387e-287
-660.4,1.5556939081710572e-287
-660.3,1.7193076647381387e-287
-660.2,1.9001288302929735e-287
-660.1,2.09996712383694e-287
-660.,2.3208225941796008e-287
-659.9,2.5649056371002338e-287
-659.8,2.8346591177315334e-287
-659.7,3.1327828195745794e-287
-659.6,3.4622604648409327e-287
-659.5,3.826389576545359e-287
-659.4,4.228814481225819e-287
-659.3,4.673562782588038e-287
-659.2,5.165085671116531e-287
-659.1,5.708302473087359e-287
-659.,6.30864988483559e-287
-658.9,6.972136385041736e-287
-658.8,7.705402369605377e-287
-658.7,8.515786610958272e-287
-658.6,9.411399706969275e-287
-658.5,1.0401205254528349e-286
-658.4,1.1495109560240608e-286
-658.3,1.2704060786071557e-286
-658.2,1.4040158522230258e-286
-658.1,1.5516774883941195e-286
-658.,1.714868834405883e-286
-657.9,1.8952231640997088e-286
-657.8,2.0945455242263564e-286
-657.7,2.3148307999602706e-286
-657.6,2.558283680381936e-286
-657.5,2.8273407237457154e-286
-657.4,3.1246947433747893e-286
-657.3,3.4533217582417446e-286
-657.2,3.8165107779662915e-286
-657.1,4.217896720330706e-286
-657.,4.661496790756255e-286
-656.9,5.151750687846893e-286
-656.8,5.69356503738473e-286
-656.7,6.292362499489318e-286
-656.6,6.954136040425544e-286
-656.5,7.685508912220224e-286
-656.4,8.49380094039719e-286
-656.3,9.387101783250775e-286
-656.2,1.0374351895863863e-285
-656.1,1.1465432009191962e-285
-656.,1.2671262019732887e-285
-655.9,1.4003910279525599e-285
-655.8,1.5476714380272656e-285
-655.7,1.710441464043895e-285
-655.6,1.8903301631320896e-285
-655.5,2.0891379218548275e-285
-655.4,2.308854475083003e-285
-655.3,2.5516788199306076e-285
-655.2,2.8200412240566386e-285
-655.1,3.1166275486019193e-285
-655.,3.444406129188316e-285
-654.9,3.806657484020526e-285
-654.8,4.207007146414595e-285
-654.7,4.649461950353406e-285
-654.6,5.138450132229982e-285
-654.5,5.678865650122671e-285
-654.4,6.276117164174474e-285
-654.3,6.936182168281192e-285
-654.2,7.665666814858564e-285
-654.1,8.471872031439457e-285
-654.,9.362866590805559e-285
-653.9,1.0347567865980624e-284
-653.8,1.1435831078296135e-284
-653.7,1.2638547931757416e-284
-653.6,1.3967755620883737e-284
-653.5,1.5436757302988718e-284
-653.4,1.706025524065539e-284
-653.3,1.885449794692042e-284
-653.2,2.0837442805851562e-284
-653.1,2.3028935796092292e-284
-653.,2.5450910116073046e-284
-652.9,2.8127605698841875e-284
-652.8,3.10858118134596e-284
-652.7,3.435513518100483e-284
-652.6,3.796829628860495e-284
-652.5,4.196145686704669e-284
-652.4,4.6374581809546735e-284
-652.3,5.1251839153832166e-284
-652.2,5.664204213070096e-284
-652.1,6.259913770326771e-284
-652.,6.918274648626584e-284
-651.9,7.645875944922295e-284
-651.8,8.449999737542475e-284
-651.7,9.338693967677947e-284
-651.6,1.0320852985886385e-283
-651.5,1.1406306569736105e-283
-651.4,1.2605918303527828e-283
-651.3,1.3931694304696777e-283
-651.2,1.5396903385069608e-283
-651.1,1.701620984959981e-283
-651.,1.880582026165053e-283
-650.9,2.0783645643734403e-283
-650.8,2.2969480737045408e-283
-650.7,2.5385202113879067e-283
-650.6,2.805498712573224e-283
-650.5,3.1005555878346677e-283
-650.4,3.426643865551897e-283
-650.3,3.7870271468103625e-283
-650.2,4.1853122686174275e-283
-650.1,4.625485402341299e-283
-650.,5.111951948651156e-283
-649.9,5.649580628249522e-283
-649.8,6.2437522096650615e-283
-649.7,6.900413361791761e-283
-649.6,7.626136170153041e-283
-649.5,8.42818391253813e-283
-649.4,9.314583752330382e-283
-649.3,1.0294207077055713e-282
-649.2,1.1376858286209456e-282
-649.1,1.257337291698693e-282
-649.,1.3895726089974245e-282
-648.9,1.5357152360184915e-282
-648.8,1.6972278172933545e-282
-648.7,1.875726825021454e-282
-648.6,2.0729987372681268e-282
-648.5,2.291017917636326e-282
-648.4,2.531966375361954e-282
-648.3,2.7982556035955042e-282
-648.2,3.0925507144356882e-282
-648.1,3.417797112268467e-282
-648.,3.7772499723621244e-282
-647.9,4.1745068197567585e-282
-647.8,4.613543534503735e-282
-647.7,5.098754143608996e-282
-647.6,5.634994797934495e-282
-647.5,6.2276323741849056e-282
-647.4,6.8825981884157145e-282
-647.3,7.606447358637358e-282
-647.2,8.406424410638569e-282
-647.1,9.290535783639173e-282
-647.,1.0267629961419394e-281
-646.9,1.1347486030923156e-281
-646.8,1.2540911554646217e-281
-646.7,1.38598507363526e-281
-646.6,1.531750396268659e-281
-646.5,1.692845991707009e-281
-646.4,1.870884158815558e-281
-646.3,2.067646763411423e-281
-646.2,2.285103071775336e-281
-646.1,2.525429459731488e-281
-646.,2.791031194546799e-281
-645.9,3.0845665076551274e-281
-645.8,3.4089731991306884e-281
-645.7,3.7674980401781983e-281
-645.6,4.1637292679120365e-281
-645.5,4.601632497636895e-281
-645.4,5.085590412060218e-281
-645.3,5.62044662465343e-281
-645.2,6.211554156162841e-281
-645.1,6.864829009443248e-281
-645.,7.586809378798905e-281
-644.9,8.384721086432311e-281
-644.8,9.266549900900849e-281
-644.7,1.0241121461371461e-280
-644.6,1.1318189607588372e-280
-644.5,1.2508533999572981e-280
-644.4,1.3824068004088838e-280
-644.3,1.5277957927619395e-280
-644.2,1.6884754789186708e-280
-644.1,1.8660539951848088e-280
-644.,2.0623086070371722e-280
-643.9,2.2792034965946334e-280
-643.8,2.5189094208127745e-280
-643.7,2.783825437148799e-280
-643.6,3.0766029141361487e-280
-643.5,3.4001720671701375e-280
-643.4,3.75777128508968e-280
-643.3,4.1529795410609614e-280
-643.2,4.589752212143307e-280
-643.1,5.072460666034268e-280
-643.,5.605936011183831e-280
-642.9,6.195517448153509e-280
-642.8,6.847105706129663e-280
-642.7,7.567222099403637e-280
-642.6,8.363073794880437e-280
-642.5,9.242625943822614e-280
-642.4,1.0214681399764468e-279
-642.3,1.1288968820428198e-279
-642.2,1.2476240035398857e-279
-642.1,1.3788377654054218e-279
-642.,1.5238513990705191e-279
-641.9,1.684116249721664e-279
-641.8,1.8612363018510505e-279
-641.7,2.0569842324722616e-279
-641.6,2.273319152668552e-279
-641.5,2.5124062150337147e-279
-641.4,2.776638283247836e-279
-641.3,3.068659880661071e-279
-641.2,3.391393657571795e-279
-641.1,3.748069642094634e-279
-641.,4.142257567365285e-279
-640.9,4.577902598630995e-279
-640.8,5.059364817790025e-279
-640.7,5.591462860556124e-279
-640.6,6.17952214298684e-279
-640.5,6.8294281600337135e-279
-640.4,7.547685389556313e-279
-640.3,8.341482391322291e-279
-640.2,9.218763752528666e-279
-640.1,1.018830959990484e-278
-640.,1.1259823474166023e-278
-639.9,1.2444029446314076e-278
-639.8,1.3752779447743632e-278
-639.7,1.5199171888353344e-278
-639.6,1.6797682749841424e-278
-639.5,1.856431046618614e-278
-639.4,2.0516736041356754e-278
-639.3,2.2674500006742487e-278
-639.2,2.5059197989355595e-278
-639.1,2.7694696848136177e-278
-639.,3.06073735414821e-278
-638.9,3.382637911672482e-278
-638.8,3.738393046360654e-278
-638.7,4.131563275173645e-278
-638.6,4.56608357791139e-278
-638.5,5.0463027798105844e-278
-638.4,5.5770270760510833e-278
-638.3,6.163568133772261e-278
-638.2,6.811796253022275e-278
-638.1,7.528199118697056e-278
-638.,8.319946731466896e-278
-637.9,9.194963167555963e-278
-637.8,1.0162005885559818e-277
-637.7,1.1230753374033257e-277
-637.6,1.2411902017061794e-277
-637.5,1.371727314726148e-277
-637.4,1.515993135765374e-277
-637.3,1.6754315256502366e-277
-637.2,1.8516381973755864e-277
-637.1,2.0463766865375605e-277
-637.,2.261596001389369e-277
-636.9,2.4994501291717596e-277
-636.8,2.762319593941112e-277
-636.7,3.0528352816539715e-277
-636.6,3.373904770959325e-277
-636.5,3.7287414332210093e-277
-636.4,4.1208965930196623e-277
-636.3,4.554295071002453e-277
-636.2,5.033274464806719e-277
-636.1,5.562628561197283e-277
-636.,6.14765531389236e-277
-635.9,6.794209867267207e-277
-635.8,7.508763156606495e-277
-635.7,8.298466671398641e-277
-635.6,9.17122402985001e-277
-635.5,1.0135770080947006e-276
-635.4,1.1201758325764137e-276
-635.3,1.2379857532946564e-276
-635.2,1.3681858515331032e-276
-635.1,1.5120792136369857e-276
-635.,1.671105972738329e-276
-634.9,1.846857722092959e-276
-634.8,2.041093444280621e-276
-634.7,2.255757115693595e-276
-634.6,2.492997162506822e-276
-634.5,2.755187962847711e-276
-634.4,3.0449536103714473e-276
-634.3,3.3651941770720475e-276
-634.2,3.719114738177199e-276
-634.1,4.1102574496200605e-276
-634.,4.542536999123976e-276
-633.9,5.0202797857145555e-276
-633.8,5.548267219774897e-276
-633.7,6.131783577007087e-276
-633.6,6.776668885242255e-276
-633.5,7.48937737339803e-276
-633.4,8.27704206757347e-276
-633.3,9.147546180771138e-276
-633.2,1.0109602010741302e-275
-633.1,1.1172838135590632e-275
-633.,1.2347895779821586e-275
-632.9,1.3646535315288147e-275
-632.8,1.5081753962949092e-275
-632.7,1.666791587342197e-275
-632.6,1.8420895888237836e-275
-632.5,2.0358238420580196e-275
-632.4,2.249933304567605e-275
-632.3,2.486560855818012e-275
-632.2,2.7480747438751102e-275
-632.1,3.037092287629025e-275
-632.,3.3565060717995146e-275
-631.9,3.7095128968972395e-275
-631.8,4.099645773877471e-275
-631.7,4.530809283700702e-275
-631.6,5.0073186556932853e-275
-631.5,5.533942955809991e-275
-631.4,6.11595281705093e-275
-631.3,6.759173189727674e-275
-631.2,7.470041639522958e-275
-631.1,8.25567277681509e-275
-631.,9.123929462085072e-275
-630.9,1.0083501500070238e-274
-630.8,1.1143992610250049e-274
-630.7,1.231601654409716e-274
-630.6,1.361130331107503e-274
-630.5,1.5042816576507238e-274
-630.4,1.6624883406302452e-274
-630.3,1.8373337657044298e-274
-630.2,2.0305678446547672e-274
-630.1,2.2441245290920487e-274
-630.,2.4801411660927963e-274
-629.9,2.7409798894880454e-274
-629.8,3.029251260892459e-274
-629.7,3.3478403970820276e-274
-629.6,3.6999358452139695e-274
-629.5,4.0890614948762126e-274
-629.4,4.519111846360227e-274
-629.3,4.99439098812858e-274
-629.2,5.519655673578302e-274
-629.1,6.100162928230129e-274
-629.,6.741722663803276e-274
-628.9,7.450755825767035e-274
-628.8,8.234358656320623e-274
-628.7,9.100373715969191e-274
-628.6,1.0057468374509393e-273
-628.5,1.111522155697359e-273
-628.4,1.228421961273501e-273
-628.3,1.3576162267249536e-273
-628.2,1.500397971683877e-273
-628.1,1.6581962038447478e-273
-628.,1.8325902209526951e-273
-627.9,2.0253254169467902e-273
-627.8,2.2383307504490786e-273
-627.7,2.473738050430537e-273
-627.6,2.7339033522730412e-273
-627.5,3.021430477761756e-273
-627.4,3.3391970950097785e-273
-627.3,3.6903835191275765e-273
-627.2,4.078504541885092e-273
-627.1,4.507444608930948e-273
-627.,4.981496696627459e-273
-626.9,5.505405277602699e-273
-626.8,6.084413805026829e-273
-626.7,6.724317190853034e-273
-626.6,7.431519803247075e-273
-626.5,8.213099563652113e-273
-626.4,9.076878785008313e-273
-626.3,1.0031502460089235e-272
-626.2,1.1086524783493928e-272
-626.1,1.2252504773242684e-272
-626.,1.3541111948971181e-272
-625.9,1.4965243124409942e-272
-625.8,1.6539151483029786e-272
-625.7,1.827858922869057e-272
-625.6,2.0200965239000063e-272
-625.5,2.2325519299200453e-272
-625.4,2.4673514660413517e-272
-625.3,2.7268450849402777e-272
-625.2,3.0136298859732396e-272
-625.1,3.3305761078213305e-272
-625.,3.6808558548018004e-272
-624.9,4.067974844355521e-272
-624.8,4.4958074934451334e-272
-624.7,4.9686356950216816e-272
-624.6,5.4911916726506716e-272
-624.5,6.06870534219283e-272
-624.4,6.70695665456199e-272
-624.3,7.412333443416018e-272
-624.2,8.191895356742163e-272
-624.1,9.053444512190576e-272
-624.,1.000560358328482e-271
-623.9,1.1057902098040126e-271
-623.8,1.2220871813681915e-271
-623.7,1.3506152122010416e-271
-623.6,1.4926606540351948e-271
-623.5,1.6496451453955104e-271
-623.4,1.823139839835833e-271
-623.3,2.0148811305717026e-271
-623.2,2.2267880288870248e-271
-623.1,2.460981370244991e-271
-623.,2.7198050403207837e-271
-622.9,3.0058494333981623e-271
-622.8,3.3219773779058883e-271
-622.7,3.671352788566449e-271
-622.6,4.057472331919664e-271
-622.5,4.484200422134296e-271
-622.4,4.955807897365479e-271
-622.3,5.477014763738076e-271
-622.2,6.053037434753735e-271
-622.1,6.689640938913201e-271
-622.,7.393196618055307e-271
-621.9,8.170745893890143e-271
-621.8,9.030070740913602e-271
-621.7,9.979771571022622e-271
-621.6,1.102935330933257e-270
-621.5,1.2189320522656035e-270
-621.4,1.3471282552742412e-270
-621.3,1.4888069706471121e-270
-621.2,1.6453861665873434e-270
-621.1,1.8184329403163458e-270
-621.,2.009679202108461e-270
-620.9,2.2210390088317935e-270
-620.8,2.4546277204725153e-270
-620.7,2.712783171368297e-270
-620.6,2.9980890680413363e-270
-620.5,3.3134008477998814e-270
-620.4,3.661874256915707e-270
-620.3,4.046996934393204e-270
-620.2,4.472623317432262e-270
-620.1,4.943013217933275e-270
-620.,5.462874456123502e-270
-619.9,6.037409978006152e-270
-619.8,6.672369928192287e-270
-619.7,7.374109199279942e-270
-619.6,8.149651033758477e-270
-619.5,9.006757314975213e-270
-619.4,9.954006250675937e-270
-619.3,1.100087822659051e-269
-619.2,1.215785068931833e-269
-619.1,1.3436503008140891e-269
-619.,1.4849632365233607e-269
-618.9,1.6411381834171448e-269
-618.8,1.8137381928561677e-269
-618.7,2.0044907037475345e-269
-618.6,2.2153048313348145e-269
-618.5,2.44829047426377e-269
-618.4,2.705779431158015e-269
-618.3,2.990348738043175e-269
-618.2,3.3048464601892296e-269
-618.1,3.652420196506468e-269
-618.,4.036548581771182e-269
-617.9,4.4610761019731125e-269
-617.8,4.9302515712230686e-269
-617.7,5.448770655312007e-269
-617.6,6.021822867514955e-269
-617.5,6.655143506980584e-269
-617.4,7.355071059535085e-269
-617.3,8.128610635378201e-269
-617.2,8.983504078579583e-269
-617.1,9.928307450060348e-269
-617.,1.0972476659520734e-268
-616.9,1.2126462103366422e-268
-616.8,1.3401813255787322e-268
-616.7,1.4811294259775512e-268
-616.6,1.6369011674965043e-268
-616.5,1.8090555660812523e-268
-616.4,1.9993156008159238e-268
-616.3,2.2095854580767497e-268
-616.2,2.44196958926906e-268
-616.1,2.6987937728853604e-268
-616.,2.982628391676622e-268
-615.9,3.2963141579078197e-268
-615.8,3.642990544160823e-268
-615.7,4.026127204230754e-268
-615.6,4.449558698589144e-268
-615.5,4.91752287195136e-268
-615.4,5.434703267052603e-268
-615.3,6.006275999117384e-268
-615.2,6.637961560159684e-268
-615.1,7.336082071592702e-268
-615.,8.107624558140589e-268
-614.9,8.960310876333107e-268
-614.8,9.902674997440496e-268
-614.7,1.0944148418325077e-267
-614.6,1.2095154555036749e-267
-614.5,1.3367213063857118e-267
